date,state_code,state_name,total_positive,total_negative,total_tests,hospitalized_currently,total_deaths,new_positive_cases,new_negative_tests,new_deaths
2020-04-16,AL,Alabama,4345.0,32046.0,36391.0,360.0,133.0,232,2082,12
2020-04-17,AL,Alabama,4530.0,33318.0,37848.0,364.0,144.0,185,1272,11
2020-04-18,AL,Alabama,4655.0,37883.0,42538.0,359.0,146.0,125,4565,2
2020-04-19,AL,Alabama,4837.0,40875.0,45712.0,360.0,154.0,182,2992,8
2020-04-20,AL,Alabama,5025.0,40875.0,45900.0,397.0,167.0,188,0,13
2020-04-21,AL,Alabama,5231.0,43295.0,48526.0,401.0,177.0,206,2420,10
2020-04-22,AL,Alabama,5465.0,43295.0,48760.0,440.0,194.0,234,0,17
2020-04-23,AL,Alabama,5778.0,46863.0,52641.0,406.0,197.0,313,3568,3
2020-04-24,AL,Alabama,5832.0,46863.0,52695.0,429.0,197.0,54,0,0
2020-04-25,AL,Alabama,6137.0,65207.0,71344.0,351.0,212.0,305,18344,15
2020-04-26,AL,Alabama,6270.0,67281.0,73551.0,384.0,216.0,133,2074,4
2020-04-27,AL,Alabama,6499.0,67498.0,73997.0,426.0,222.0,229,217,6
2020-04-28,AL,Alabama,6687.0,69140.0,75827.0,530.0,242.0,188,1642,20
2020-04-29,AL,Alabama,6842.0,73607.0,80449.0,498.0,245.0,155,4467,3
2020-04-30,AL,Alabama,7019.0,80177.0,87196.0,479.0,269.0,177,6570,24
2020-05-01,AL,Alabama,7158.0,84775.0,91933.0,495.0,279.0,139,4598,10
2020-05-02,AL,Alabama,7434.0,84775.0,92209.0,420.0,288.0,276,0,9
2020-05-03,AL,Alabama,7725.0,84775.0,92500.0,427.0,290.0,291,0,2
2020-05-04,AL,Alabama,8025.0,95092.0,103117.0,517.0,296.0,300,10317,6
2020-05-05,AL,Alabama,8285.0,98481.0,106766.0,522.0,313.0,260,3389,17
2020-05-06,AL,Alabama,8581.0,100935.0,109516.0,485.0,340.0,296,2454,27
2020-05-07,AL,Alabama,8898.0,106275.0,115173.0,502.0,349.0,317,5340,9
2020-05-08,AL,Alabama,9221.0,110893.0,120114.0,481.0,375.0,323,4618,26
2020-05-09,AL,Alabama,9567.0,115927.0,125494.0,437.0,388.0,346,5034,13
2020-05-10,AL,Alabama,9777.0,117644.0,127421.0,424.0,393.0,210,1717,5
2020-05-11,AL,Alabama,10009.0,119435.0,129444.0,458.0,401.0,232,1791,8
2020-05-12,AL,Alabama,10310.0,122908.0,133218.0,529.0,429.0,301,3473,28
2020-05-13,AL,Alabama,10617.0,125755.0,133218.0,524.0,449.0,307,2847,20
2020-05-14,AL,Alabama,10968.0,131017.0,136372.0,509.0,467.0,351,5262,18
2020-05-15,AL,Alabama,11216.0,134847.0,146063.0,519.0,476.0,248,3830,9
2020-05-16,AL,Alabama,11523.0,141971.0,153494.0,455.0,485.0,307,7124,9
2020-05-17,AL,Alabama,11771.0,144579.0,156350.0,460.0,488.0,248,2608,3
2020-05-18,AL,Alabama,12086.0,145037.0,157123.0,536.0,489.0,315,458,1
2020-05-19,AL,Alabama,12376.0,145190.0,157566.0,489.0,504.0,290,153,15
2020-05-20,AL,Alabama,12744.0,151706.0,164450.0,560.0,517.0,368,6516,13
2020-05-21,AL,Alabama,13119.0,157620.0,170739.0,574.0,529.0,375,5914,12
2020-05-22,AL,Alabama,13563.0,164205.0,177768.0,598.0,537.0,444,6585,8
2020-05-23,AL,Alabama,13938.0,168738.0,182676.0,446.0,546.0,375,4533,9
2020-05-24,AL,Alabama,14327.0,171472.0,185799.0,440.0,551.0,389,2734,5
2020-05-25,AL,Alabama,14730.0,175585.0,190315.0,450.0,562.0,403,4113,11
2020-05-26,AL,Alabama,15396.0,178363.0,193759.0,569.0,575.0,666,2778,13
2020-05-27,AL,Alabama,15843.0,179951.0,195794.0,607.0,581.0,447,1588,6
2020-05-28,AL,Alabama,16310.0,184171.0,200481.0,527.0,590.0,467,4220,9
2020-05-29,AL,Alabama,16823.0,192060.0,208883.0,590.0,605.0,513,7889,15
2020-05-30,AL,Alabama,17359.0,194842.0,212201.0,536.0,618.0,536,2782,13
2020-05-31,AL,Alabama,17903.0,199650.0,221307.0,527.0,631.0,544,4808,13
2020-06-01,AL,Alabama,18363.0,205160.0,223235.0,596.0,646.0,460,5510,15
2020-06-02,AL,Alabama,18642.0,205160.0,223802.0,606.0,651.0,279,0,5
2020-06-03,AL,Alabama,18851.0,212743.0,231297.0,610.0,653.0,209,7583,2
2020-06-04,AL,Alabama,19072.0,216227.0,235299.0,601.0,653.0,221,3484,0
2020-06-05,AL,Alabama,19387.0,220086.0,239159.0,582.0,676.0,315,3859,23
2020-06-06,AL,Alabama,20043.0,225601.0,245310.0,473.0,689.0,656,5515,13
2020-06-07,AL,Alabama,20500.0,239066.0,259232.0,518.0,692.0,457,13465,3
2020-06-08,AL,Alabama,20925.0,239066.0,259232.0,593.0,718.0,425,0,26
2020-06-09,AL,Alabama,21422.0,246317.0,267388.0,628.0,729.0,497,7251,11
2020-06-10,AL,Alabama,21989.0,251068.0,272694.0,646.0,744.0,567,4751,15
2020-06-11,AL,Alabama,22845.0,255981.0,278455.0,647.0,755.0,856,4913,11
2020-06-12,AL,Alabama,23710.0,262675.0,286008.0,624.0,769.0,865,6694,14
2020-06-13,AL,Alabama,24601.0,268651.0,292872.0,563.0,773.0,891,5976,4
2020-06-14,AL,Alabama,25615.0,271840.0,297075.0,576.0,773.0,1014,3189,0
2020-06-15,AL,Alabama,26272.0,276402.0,302294.0,641.0,774.0,657,4562,1
2020-06-16,AL,Alabama,26912.0,278512.0,305036.0,683.0,785.0,640,2110,11
2020-06-17,AL,Alabama,27312.0,283411.0,310325.0,688.0,790.0,400,4899,5
2020-06-18,AL,Alabama,28206.0,294328.0,322124.0,668.0,810.0,894,10917,20
2020-06-19,AL,Alabama,29002.0,302323.0,330906.0,650.0,822.0,796,7995,12
2020-06-20,AL,Alabama,29549.0,309974.0,339100.0,638.0,838.0,547,7651,16
2020-06-21,AL,Alabama,30021.0,314657.0,344255.0,625.0,839.0,472,4683,1
2020-06-22,AL,Alabama,30454.0,318656.0,348687.0,663.0,841.0,433,3999,2
2020-06-23,AL,Alabama,31097.0,322941.0,353611.0,681.0,864.0,643,4285,23
2020-06-24,AL,Alabama,32064.0,326695.0,358319.0,683.0,891.0,967,3754,27
2020-06-25,AL,Alabama,33206.0,336252.0,369005.0,694.0,896.0,1142,9557,5
2020-06-26,AL,Alabama,34183.0,344140.0,377857.0,668.0,907.0,977,7888,11
2020-06-27,AL,Alabama,35083.0,348943.0,384026.0,655.0,919.0,900,4803,12
2020-06-28,AL,Alabama,35441.0,350839.0,385803.0,650.0,919.0,358,1896,0
2020-06-29,AL,Alabama,37175.0,356118.0,392800.0,726.0,929.0,1734,5279,10
2020-06-30,AL,Alabama,38045.0,368607.0,406143.0,775.0,950.0,870,12489,21
2020-07-01,AL,Alabama,38962.0,374991.0,413433.0,809.0,972.0,917,6384,22
2020-07-02,AL,Alabama,40111.0,379617.0,419221.0,843.0,985.0,1149,4626,13
2020-07-03,AL,Alabama,41865.0,388766.0,430128.0,838.0,1006.0,1754,9149,21
2020-07-04,AL,Alabama,42862.0,399226.0,441585.0,818.0,1007.0,997,10460,1
2020-07-05,AL,Alabama,43953.0,405933.0,449383.0,919.0,1007.0,1091,6707,0
2020-07-06,AL,Alabama,44878.0,410217.0,454592.0,1025.0,1007.0,925,4284,0
2020-07-07,AL,Alabama,45785.0,415579.0,460842.0,1078.0,1033.0,907,5362,26
2020-07-08,AL,Alabama,46962.0,421330.0,467754.0,1116.0,1058.0,1177,5751,25
2020-07-09,AL,Alabama,49174.0,421330.0,467754.0,1135.0,1068.0,2212,0,10
2020-07-10,AL,Alabama,50508.0,441708.0,491600.0,1201.0,1104.0,1334,20378,36
2020-07-11,AL,Alabama,51947.0,450073.0,501367.0,1093.0,1114.0,1439,8365,10
2020-07-12,AL,Alabama,53587.0,457919.0,510827.0,1163.0,1121.0,1640,7846,7
2020-07-13,AL,Alabama,55545.0,464059.0,518827.0,1335.0,1124.0,1958,6140,3
2020-07-14,AL,Alabama,57255.0,471834.0,528275.0,1362.0,1164.0,1710,7775,40
2020-07-15,AL,Alabama,59067.0,481982.0,540207.0,1332.0,1211.0,1812,10148,47
2020-07-16,AL,Alabama,61088.0,490021.0,550179.0,1395.0,1230.0,2021,8039,19
2020-07-17,AL,Alabama,63091.0,500024.0,562135.0,1433.0,1265.0,2003,10003,35
2020-07-18,AL,Alabama,65234.0,509261.0,573441.0,1463.0,1286.0,2143,9237,21
2020-07-19,AL,Alabama,67011.0,518522.0,584387.0,1524.0,1287.0,1777,9261,1
2020-07-20,AL,Alabama,68891.0,524897.0,592608.0,1571.0,1291.0,1880,6375,4
2020-07-21,AL,Alabama,70358.0,530023.0,599098.0,1549.0,1303.0,1467,5126,12
2020-07-22,AL,Alabama,71813.0,537675.0,608088.0,1468.0,1364.0,1455,7652,61
2020-07-23,AL,Alabama,74212.0,545315.0,618011.0,1561.0,1397.0,2399,7640,33
2020-07-24,AL,Alabama,76005.0,552979.0,627344.0,1536.0,1438.0,1793,7664,41
2020-07-25,AL,Alabama,78130.0,563481.0,639795.0,1499.0,1456.0,2125,10502,18
2020-07-26,AL,Alabama,79294.0,570392.0,647743.0,1512.0,1473.0,1164,6911,17
2020-07-27,AL,Alabama,81115.0,576844.0,655973.0,1473.0,1491.0,1821,6452,18
2020-07-28,AL,Alabama,82366.0,583033.0,663342.0,1598.0,1491.0,1251,6189,0
2020-07-29,AL,Alabama,83782.0,584493.0,666065.0,1605.0,1538.0,1416,1460,47
2020-07-30,AL,Alabama,85762.0,594346.0,677841.0,1512.0,1565.0,1980,9853,27
2020-07-31,AL,Alabama,87723.0,601744.0,687022.0,1596.0,1580.0,1961,7398,15
2020-08-01,AL,Alabama,89349.0,608022.0,694802.0,1416.0,1603.0,1626,6278,23
2020-08-02,AL,Alabama,91444.0,614626.0,703437.0,1538.0,1627.0,2095,6604,24
2020-08-03,AL,Alabama,92661.0,621390.0,711317.0,1540.0,1633.0,1217,6764,6
2020-08-04,AL,Alabama,93702.0,628599.0,719489.0,1572.0,1666.0,1041,7209,33
2020-08-05,AL,Alabama,94654.0,632806.0,724582.0,1572.0,1695.0,952,4207,29
2020-08-06,AL,Alabama,96592.0,643192.0,736594.0,1613.0,1714.0,1938,10386,19
2020-08-07,AL,Alabama,98301.0,651115.0,745942.0,1403.0,1735.0,1709,7923,21
2020-08-08,AL,Alabama,98387.0,651115.0,745942.0,1454.0,1735.0,86,0,0
2020-08-09,AL,Alabama,101334.0,661117.0,758852.0,1449.0,1768.0,2947,10002,33
2020-08-10,AL,Alabama,103020.0,677547.0,776937.0,1551.0,1797.0,1686,16430,29
2020-08-11,AL,Alabama,103851.0,679838.0,779764.0,1504.0,1847.0,831,2291,50
2020-08-12,AL,Alabama,104786.0,690985.0,791786.0,1386.0,1882.0,935,11147,35
2020-08-13,AL,Alabama,105557.0,697005.0,798501.0,1341.0,1890.0,771,6020,8
2020-08-14,AL,Alabama,106309.0,718675.0,820871.0,1326.0,1893.0,752,21670,3
2020-08-15,AL,Alabama,107580.0,729437.0,832794.0,1259.0,1896.0,1271,10762,3
2020-08-16,AL,Alabama,108433.0,737991.0,842070.0,1289.0,1898.0,853,8554,2
2020-08-17,AL,Alabama,109004.0,743919.0,848514.0,1301.0,1925.0,571,5928,27
2020-08-18,AL,Alabama,110361.0,757898.0,863713.0,1280.0,1936.0,1357,13979,11
2020-08-19,AL,Alabama,111478.0,773868.0,880652.0,1198.0,1944.0,1117,15970,8
2020-08-20,AL,Alabama,112449.0,784330.0,891813.0,1105.0,1974.0,971,10462,30
2020-08-21,AL,Alabama,112770.0,784330.0,891813.0,1168.0,1990.0,321,0,16
2020-08-22,AL,Alabama,114532.0,801750.0,911316.0,1067.0,2011.0,1762,17420,21
2020-08-23,AL,Alabama,115060.0,806609.0,916703.0,1093.0,2013.0,528,4859,2
2020-08-24,AL,Alabama,116710.0,806609.0,916364.0,1149.0,2024.0,1650,0,11
2020-08-25,AL,Alabama,117242.0,810035.0,920989.0,1097.0,2037.0,532,3426,13
2020-08-26,AL,Alabama,119254.0,824431.0,936557.0,1077.0,2045.0,2012,14396,8
2020-08-27,AL,Alabama,121023.0,835786.0,948580.0,1052.0,2076.0,1769,11355,31
2020-08-28,AL,Alabama,122185.0,842678.0,956401.0,1002.0,2107.0,1162,6892,31
2020-08-29,AL,Alabama,123889.0,851929.0,967213.0,986.0,2152.0,1704,9251,45
2020-08-30,AL,Alabama,125235.0,855827.0,972283.0,969.0,2162.0,1346,3898,10
2020-08-31,AL,Alabama,126058.0,859229.0,976381.0,1004.0,2182.0,823,3402,20
2020-09-01,AL,Alabama,127616.0,831304.0,949438.0,990.0,2200.0,1558,-27925,18
2020-09-02,AL,Alabama,128239.0,835994.0,954214.0,959.0,2217.0,623,4690,17
2020-09-03,AL,Alabama,129285.0,836689.0,955290.0,872.0,2233.0,1046,695,16
2020-09-04,AL,Alabama,130393.0,840020.0,959309.0,880.0,2266.0,1108,3331,33
2020-09-05,AL,Alabama,131803.0,846170.0,966497.0,818.0,2275.0,1410,6150,9
2020-09-06,AL,Alabama,132314.0,851994.0,972809.0,841.0,2276.0,511,5824,1
2020-09-07,AL,Alabama,132973.0,855022.0,976496.0,858.0,2276.0,659,3028,0
2020-09-08,AL,Alabama,133606.0,858789.0,980668.0,778.0,2277.0,633,3767,1
2020-09-09,AL,Alabama,134417.0,863982.0,986562.0,857.0,2285.0,811,5193,8
2020-09-10,AL,Alabama,135565.0,870173.0,993440.0,834.0,2301.0,1148,6191,16
2020-09-11,AL,Alabama,136703.0,874219.0,998316.0,811.0,2333.0,1138,4046,32
2020-09-12,AL,Alabama,137646.0,878723.0,1003546.0,793.0,2350.0,943,4504,17
2020-09-13,AL,Alabama,138755.0,884432.0,1010227.0,790.0,2351.0,1109,5709,1
2020-09-14,AL,Alabama,139459.0,888092.0,1014391.0,792.0,2355.0,704,3660,4
2020-09-15,AL,Alabama,140160.0,892810.0,1019623.0,716.0,2387.0,701,4718,32
2020-09-16,AL,Alabama,141087.0,899684.0,1027207.0,722.0,2392.0,927,6874,5
2020-09-17,AL,Alabama,141757.0,903156.0,1031253.0,740.0,2401.0,670,3472,9
2020-09-18,AL,Alabama,142863.0,910192.0,1039010.0,744.0,2428.0,1106,7036,27
2020-09-19,AL,Alabama,144164.0,918448.0,1048422.0,747.0,2437.0,1301,8256,9
2020-09-20,AL,Alabama,144962.0,923366.0,1054017.0,780.0,2437.0,798,4918,0
2020-09-21,AL,Alabama,145780.0,928112.0,1059517.0,802.0,2439.0,818,4746,2
2020-09-22,AL,Alabama,146584.0,933565.0,1065553.0,796.0,2457.0,804,5453,18
2020-09-23,AL,Alabama,147153.0,938451.0,1070903.0,768.0,2488.0,569,4886,31
2020-09-24,AL,Alabama,148206.0,944747.0,1078180.0,744.0,2506.0,1053,6296,18
2020-09-25,AL,Alabama,150658.0,963364.0,1097595.0,718.0,2491.0,2452,18617,-15
2020-09-26,AL,Alabama,151591.0,970048.0,1104932.0,709.0,2501.0,933,6684,10
2020-09-27,AL,Alabama,152321.0,975685.0,1111239.0,741.0,2501.0,730,5637,0
2020-09-28,AL,Alabama,152983.0,980291.0,1116346.0,753.0,2501.0,662,4606,0
2020-09-29,AL,Alabama,153554.0,983163.0,1119712.0,773.0,2517.0,571,2872,16
2020-09-30,AL,Alabama,154701.0,994475.0,1132039.0,776.0,2540.0,1147,11312,23
2020-10-01,AL,Alabama,155744.0,1000570.0,1138732.0,760.0,2548.0,1043,6095,8
2020-10-02,AL,Alabama,156698.0,1006612.0,1145601.0,752.0,2550.0,954,6042,2
2020-10-03,AL,Alabama,158380.0,1016319.0,1156045.0,738.0,2558.0,1682,9707,8
2020-10-04,AL,Alabama,159169.0,1022073.0,1162518.0,757.0,2558.0,789,5754,0
2020-10-05,AL,Alabama,159713.0,1026591.0,1167513.0,791.0,2559.0,544,4518,1
2020-10-06,AL,Alabama,160477.0,1031293.0,1172847.0,764.0,2580.0,764,4702,21
2020-10-07,AL,Alabama,161418.0,1038526.0,1180818.0,777.0,2601.0,941,7233,21
2020-10-08,AL,Alabama,161975.0,1042046.0,1184710.0,754.0,2637.0,557,3520,36
2020-10-09,AL,Alabama,163465.0,1052552.0,1196452.0,816.0,2653.0,1490,10506,16
2020-10-10,AL,Alabama,164526.0,1059419.0,1204320.0,792.0,2664.0,1061,6867,11
2020-10-11,AL,Alabama,165342.0,1064417.0,1210007.0,812.0,2664.0,816,4998,0
2020-10-12,AL,Alabama,166076.0,1068387.0,1214610.0,856.0,2665.0,734,3970,1
2020-10-13,AL,Alabama,167193.0,1074124.0,1221207.0,823.0,2665.0,1117,5737,0
2020-10-14,AL,Alabama,167977.0,1078476.0,1226221.0,834.0,2706.0,784,4352,41
2020-10-15,AL,Alabama,169162.0,1085415.0,1234074.0,844.0,2756.0,1185,6939,50
2020-10-16,AL,Alabama,170374.0,1091458.0,1241182.0,859.0,2786.0,1212,6043,30
2020-10-17,AL,Alabama,171662.0,1098099.0,1248795.0,823.0,2788.0,1288,6641,2
2020-10-18,AL,Alabama,172626.0,1102369.0,1253896.0,823.0,2788.0,964,4270,0
2020-10-19,AL,Alabama,173485.0,1107828.0,1260100.0,859.0,2789.0,859,5459,1
2020-10-20,AL,Alabama,174528.0,1112559.0,1265575.0,846.0,2805.0,1043,4731,16
2020-10-21,AL,Alabama,174528.0,1120507.0,1273523.0,863.0,2805.0,0,7948,0
2020-10-22,AL,Alabama,177064.0,1125753.0,1280695.0,864.0,2843.0,2536,5246,38
2020-10-23,AL,Alabama,180916.0,1133858.0,1289773.0,888.0,2859.0,3852,8105,16
2020-10-24,AL,Alabama,183276.0,1138922.0,1295868.0,920.0,2866.0,2360,5064,7
2020-10-25,AL,Alabama,184355.0,1144785.0,1302666.0,922.0,2866.0,1079,5863,0
2020-10-26,AL,Alabama,185322.0,1148993.0,1307694.0,967.0,2866.0,967,4208,0
2020-10-27,AL,Alabama,186437.0,1153448.0,1312887.0,1001.0,2892.0,1115,4455,26
2020-10-28,AL,Alabama,187706.0,1159926.0,1320306.0,1013.0,2911.0,1269,6478,19
2020-10-29,AL,Alabama,189149.0,1165898.0,1327435.0,1013.0,2914.0,1443,5972,3
2020-10-30,AL,Alabama,190496.0,1172969.0,1335689.0,1013.0,2932.0,1347,7071,18
2020-10-31,AL,Alabama,192285.0,1181958.0,1346253.0,960.0,2967.0,1789,8989,35
2020-11-01,AL,Alabama,193985.0,1187341.0,1352580.0,967.0,2973.0,1700,5383,6
2020-11-02,AL,Alabama,194892.0,1190436.0,1356420.0,967.0,2973.0,907,3095,0
2020-11-03,AL,Alabama,195929.0,1196422.0,1363049.0,1022.0,2987.0,1037,5986,14
2020-11-04,AL,Alabama,197777.0,1203497.0,1371612.0,1017.0,3006.0,1848,7075,19
2020-11-05,AL,Alabama,199158.0,1209841.0,1379107.0,994.0,3026.0,1381,6344,20
2020-11-06,AL,Alabama,200714.0,1217002.0,1387448.0,1022.0,3049.0,1556,7161,23
2020-11-07,AL,Alabama,202482.0,1224595.0,1396368.0,1015.0,3082.0,1768,7593,33
2020-11-08,AL,Alabama,203687.0,1229817.0,1402691.0,1060.0,3084.0,1205,5222,2
2020-11-09,AL,Alabama,204857.0,1232975.0,1406829.0,1174.0,3084.0,1170,3158,0
2020-11-10,AL,Alabama,206567.0,1231152.0,1406139.0,1206.0,3120.0,1710,-1823,36
2020-11-11,AL,Alabama,208637.0,1245235.0,1421590.0,1210.0,3201.0,2070,14083,81
2020-11-12,AL,Alabama,210637.0,1245235.0,1421590.0,1233.0,3213.0,2000,0,12
2020-11-13,AL,Alabama,213617.0,1260600.0,1440875.0,1177.0,3231.0,2980,15365,18
2020-11-14,AL,Alabama,215843.0,1271260.0,1453155.0,1120.0,3246.0,2226,10660,15
2020-11-15,AL,Alabama,217822.0,1275915.0,1459406.0,1195.0,3248.0,1979,4655,2
2020-11-16,AL,Alabama,219232.0,1281958.0,1466603.0,1262.0,3249.0,1410,6043,1
2020-11-17,AL,Alabama,220848.0,1287672.0,1473546.0,1289.0,3301.0,1616,5714,52
2020-11-18,AL,Alabama,223486.0,1294045.0,1481668.0,1303.0,3347.0,2638,6373,46
2020-11-19,AL,Alabama,225910.0,1307256.0,1496717.0,1315.0,3419.0,2424,13211,72
2020-11-20,AL,Alabama,228373.0,1316804.0,1508212.0,1329.0,3451.0,2463,9548,32
2020-11-21,AL,Alabama,230708.0,1325091.0,1518186.0,1300.0,3457.0,2335,8287,6
2020-11-22,AL,Alabama,232506.0,1330801.0,1525386.0,1332.0,3457.0,1798,5710,0
2020-11-23,AL,Alabama,234080.0,1337741.0,1533628.0,1427.0,3459.0,1574,6940,2
2020-11-24,AL,Alabama,236865.0,1347017.0,1544865.0,1428.0,3472.0,2785,9276,13
2020-11-25,AL,Alabama,239318.0,1353961.0,1553587.0,1483.0,3532.0,2453,6944,60
2020-11-26,AL,Alabama,241957.0,1361187.0,1562942.0,1434.0,3572.0,2639,7226,40
2020-11-27,AL,Alabama,242874.0,1365240.0,1567713.0,1526.0,3572.0,917,4053,0
2020-11-28,AL,Alabama,244993.0,1369792.0,1573902.0,1571.0,3572.0,2119,4552,0
2020-11-29,AL,Alabama,247229.0,1373770.0,1579713.0,1609.0,3577.0,2236,3978,5
2020-11-30,AL,Alabama,249524.0,1376324.0,1584347.0,1717.0,3578.0,2295,2554,1
2020-12-01,AL,Alabama,252900.0,1383805.0,1593842.0,1785.0,3638.0,3376,7481,60
2020-12-02,AL,Alabama,256828.0,1390351.0,1603523.0,1801.0,3711.0,3928,6546,73
2020-12-03,AL,Alabama,260359.0,1400010.0,1615948.0,1827.0,3776.0,3531,9659,65
2020-12-04,AL,Alabama,264199.0,1407299.0,1626368.0,1875.0,3831.0,3840,7289,55
2020-12-05,AL,Alabama,267589.0,1415357.0,1637161.0,1867.0,3877.0,3390,8058,46
2020-12-06,AL,Alabama,269877.0,1421126.0,1645041.0,1927.0,3889.0,2288,5769,12
2020-03-06,AR,Arkansas,0.0,6.0,6.0,0.0,0.0,0,0,0
2020-03-07,AR,Arkansas,0.0,6.0,6.0,0.0,0.0,0,0,0
2020-03-08,AR,Arkansas,0.0,6.0,6.0,0.0,0.0,0,0,0
2020-03-09,AR,Arkansas,0.0,12.0,12.0,0.0,0.0,0,6,0
2020-03-10,AR,Arkansas,0.0,12.0,12.0,0.0,0.0,0,0,0
2020-03-11,AR,Arkansas,0.0,12.0,12.0,0.0,0.0,0,0,0
2020-03-12,AR,Arkansas,6.0,24.0,30.0,0.0,0.0,6,12,0
2020-03-13,AR,Arkansas,9.0,30.0,39.0,0.0,0.0,3,6,0
2020-03-14,AR,Arkansas,12.0,65.0,77.0,0.0,0.0,3,35,0
2020-03-15,AR,Arkansas,16.0,103.0,119.0,0.0,0.0,4,38,0
2020-03-16,AR,Arkansas,22.0,132.0,154.0,0.0,0.0,6,29,0
2020-03-17,AR,Arkansas,22.0,197.0,219.0,0.0,0.0,0,65,0
2020-03-18,AR,Arkansas,33.0,236.0,269.0,0.0,0.0,11,39,0
2020-03-19,AR,Arkansas,46.0,310.0,356.0,0.0,0.0,13,74,0
2020-03-20,AR,Arkansas,96.0,351.0,447.0,0.0,0.0,50,41,0
2020-03-21,AR,Arkansas,118.0,567.0,685.0,0.0,0.0,22,216,0
2020-03-22,AR,Arkansas,165.0,711.0,876.0,13.0,0.0,47,144,0
2020-03-23,AR,Arkansas,174.0,906.0,1080.0,13.0,0.0,9,195,0
2020-03-24,AR,Arkansas,218.0,947.0,1165.0,22.0,0.0,44,41,0
2020-03-25,AR,Arkansas,280.0,1437.0,1717.0,22.0,2.0,62,490,2
2020-03-26,AR,Arkansas,335.0,1504.0,1839.0,41.0,3.0,55,67,1
2020-03-27,AR,Arkansas,381.0,1545.0,1926.0,48.0,3.0,46,41,0
2020-03-28,AR,Arkansas,404.0,2938.0,3342.0,48.0,5.0,23,1393,2
2020-03-29,AR,Arkansas,426.0,3027.0,3453.0,43.0,6.0,22,89,1
2020-03-30,AR,Arkansas,473.0,5262.0,5735.0,62.0,7.0,47,2235,1
2020-03-31,AR,Arkansas,523.0,5959.0,6482.0,64.0,8.0,50,697,1
2020-04-01,AR,Arkansas,584.0,7354.0,7938.0,56.0,10.0,61,1395,2
2020-04-02,AR,Arkansas,643.0,7880.0,8523.0,66.0,12.0,59,526,2
2020-04-03,AR,Arkansas,704.0,8995.0,9699.0,71.0,12.0,61,1115,0
2020-04-04,AR,Arkansas,743.0,9627.0,10370.0,72.0,14.0,39,632,2
2020-04-05,AR,Arkansas,830.0,10412.0,11242.0,67.0,16.0,87,785,2
2020-04-06,AR,Arkansas,875.0,11970.0,12845.0,74.0,16.0,45,1558,0
2020-04-07,AR,Arkansas,946.0,12692.0,13638.0,74.0,16.0,71,722,0
2020-04-08,AR,Arkansas,1000.0,13530.0,14530.0,76.0,18.0,54,838,2
2020-04-09,AR,Arkansas,1119.0,13832.0,14951.0,73.0,21.0,119,302,3
2020-04-10,AR,Arkansas,1171.0,15949.0,17120.0,86.0,23.0,52,2117,2
2020-04-11,AR,Arkansas,1226.0,17352.0,18578.0,86.0,24.0,55,1403,1
2020-04-12,AR,Arkansas,1280.0,18442.0,19722.0,74.0,27.0,54,1090,3
2020-04-13,AR,Arkansas,1410.0,19394.0,20804.0,74.0,30.0,130,952,3
2020-04-14,AR,Arkansas,1480.0,19651.0,21131.0,81.0,30.0,70,257,0
2020-04-15,AR,Arkansas,1569.0,20265.0,21834.0,83.0,33.0,89,614,3
2020-04-16,AR,Arkansas,1620.0,21055.0,22675.0,85.0,37.0,51,790,4
2020-04-17,AR,Arkansas,1695.0,21799.0,23494.0,83.0,37.0,75,744,0
2020-04-18,AR,Arkansas,1739.0,22402.0,24141.0,86.0,38.0,44,603,1
2020-04-19,AR,Arkansas,1781.0,22428.0,24209.0,88.0,40.0,42,26,2
2020-04-20,AR,Arkansas,1923.0,24630.0,26553.0,93.0,42.0,142,2202,2
2020-04-21,AR,Arkansas,2227.0,25214.0,27441.0,86.0,43.0,304,584,1
2020-04-22,AR,Arkansas,2276.0,27437.0,29713.0,97.0,42.0,49,2223,-1
2020-04-23,AR,Arkansas,2465.0,29125.0,31590.0,101.0,45.0,189,1688,3
2020-04-24,AR,Arkansas,2741.0,32837.0,35578.0,101.0,45.0,276,3712,0
2020-04-25,AR,Arkansas,2829.0,35224.0,38053.0,104.0,47.0,88,2387,2
2020-04-26,AR,Arkansas,2941.0,36528.0,39469.0,104.0,49.0,112,1304,2
2020-04-27,AR,Arkansas,3017.0,37440.0,40457.0,109.0,50.0,76,912,1
2020-04-28,AR,Arkansas,3111.0,37560.0,40671.0,104.0,52.0,94,120,2
2020-04-29,AR,Arkansas,3192.0,42257.0,45449.0,93.0,59.0,81,4697,7
2020-04-30,AR,Arkansas,3255.0,45124.0,48379.0,95.0,61.0,63,2867,2
2020-05-01,AR,Arkansas,3321.0,46355.0,49676.0,95.0,64.0,66,1231,3
2020-05-02,AR,Arkansas,3372.0,48210.0,51582.0,95.0,73.0,51,1855,9
2020-05-03,AR,Arkansas,3431.0,49459.0,52890.0,100.0,76.0,59,1249,3
2020-05-04,AR,Arkansas,3458.0,50984.0,54442.0,91.0,81.0,27,1525,5
2020-05-05,AR,Arkansas,3496.0,51139.0,54635.0,89.0,83.0,38,155,2
2020-05-06,AR,Arkansas,3568.0,55435.0,59003.0,69.0,85.0,72,4296,2
2020-05-07,AR,Arkansas,3611.0,56384.0,59995.0,69.0,87.0,43,949,2
2020-05-08,AR,Arkansas,3694.0,60300.0,63994.0,70.0,88.0,83,3916,1
